Metadata_Well,Metadata_WellRow,Metadata_WellColumn,Metadata_Field,TimepointName,SerialPassage_BatchNumber,AgeGroup,PassageNumber,Staining,Drug
F06,6,6,36,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
F06,6,6,37,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
F06,6,6,38,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
F06,6,6,39,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
F06,6,6,40,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,1,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,2,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,3,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,4,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,5,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,6,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,7,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,8,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,9,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,10,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,11,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,12,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,13,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,14,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,15,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,16,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,17,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,18,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,19,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,20,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,21,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,22,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,23,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,24,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,25,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,26,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,27,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,28,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,29,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,30,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,31,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,32,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,33,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,34,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,35,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,36,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,37,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,38,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,39,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F07,6,7,40,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,1,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,2,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,3,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,4,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,5,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,6,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,7,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,8,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,9,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,10,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,11,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,12,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,13,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,14,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,15,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,16,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,17,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,18,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,19,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,20,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,21,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,22,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,23,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,24,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,25,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,26,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,27,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,28,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,29,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,30,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,31,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,32,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,33,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,34,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,35,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,36,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,37,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,38,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,39,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F08,6,8,40,SPB10 AG3 P17,10,3,17,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,1,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,2,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,3,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,4,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,5,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,6,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,7,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,8,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,9,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,10,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,11,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,12,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,13,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,14,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,15,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,16,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,17,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,18,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,19,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,20,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,21,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,22,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,23,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,24,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,25,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,26,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,27,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,28,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,29,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,30,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,31,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,32,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,33,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,34,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,35,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,36,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,37,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,38,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,39,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F09,6,9,40,SPB11 AG2 P15,11,2,15,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,1,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,2,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,3,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,4,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,5,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,6,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,7,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,8,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,9,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,10,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,11,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,12,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,13,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,14,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,15,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,16,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,17,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,18,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,19,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,20,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,21,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,22,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,23,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,24,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,25,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,26,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,27,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,28,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,29,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,30,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,31,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,32,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,33,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,34,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,35,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,36,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,37,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,38,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,39,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F10,6,10,40,SPB12 AG1 P13,12,1,13,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,1,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,2,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,3,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,4,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,5,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,6,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,7,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,8,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,9,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,10,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,11,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,12,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,13,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,14,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,15,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,16,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,17,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,18,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,19,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,20,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,21,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,22,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,23,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,24,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,25,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,26,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,27,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,28,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,29,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,30,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,31,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,32,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,33,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,34,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,35,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,36,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,37,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,38,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,39,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F11,6,11,40,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,1,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,2,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,3,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,4,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,5,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,6,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,7,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,8,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,9,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,10,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,11,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,12,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,13,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,14,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,15,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,16,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,17,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,18,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,19,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,20,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,21,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,22,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,23,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,24,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,25,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,26,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,27,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,28,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,29,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,30,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,31,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,32,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,33,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,34,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,35,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,36,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,37,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,38,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,39,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
F12,6,12,40,SPB13 AG0 P8,13,0,8,LAMP1-488 + MitoRed + Phalloidin-647,None
G01,7,1,1,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,2,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,3,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,4,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,5,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,6,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,7,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,8,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,9,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,10,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,11,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,12,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,13,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,14,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
G01,7,1,15,SPB12 AG2_Doxo P12,12,2,12,LAMP1-488 + MitoRed + Phalloidin-647,Doxo
